Time(s),Type,X,Y,Z,Magnitude
285.720,GYRO,0.263046,-0.124601,0.275825,0.400996
285.721,ACCL,-4.609113,-8.378897,-0.366906,9.569977
285.721,GYRO,0.271565,-0.133120,0.272630,0.407181
285.722,GYRO,0.277955,-0.140575,0.266241,0.409762
285.723,GYRO,0.289670,-0.146965,0.259851,0.415968
285.725,GYRO,0.304579,-0.154420,0.255591,0.426545
285.725,ACCL,-4.455635,-8.371703,-0.546763,9.499318
285.726,GYRO,0.318424,-0.158679,0.255591,0.438064
285.727,GYRO,0.325879,-0.169329,0.251331,0.445013
285.728,GYRO,0.334398,-0.174654,0.248136,0.451550
285.730,GYRO,0.340788,-0.184239,0.241747,0.456642
285.730,ACCL,-4.371703,-8.218225,-1.026379,9.365066
285.731,GYRO,0.340788,-0.186368,0.238552,0.455825
285.732,GYRO,0.339723,-0.191693,0.234292,0.455028
285.733,GYRO,0.334398,-0.193823,0.235357,0.452529
285.735,GYRO,0.330138,-0.198083,0.242812,0.455177
285.735,ACCL,-4.326139,-8.071942,-1.565947,9.291067
285.736,GYRO,0.325879,-0.204473,0.241747,0.454365
285.737,GYRO,0.318424,-0.204473,0.241747,0.449048
285.738,GYRO,0.313099,-0.202343,0.246006,0.446646
285.739,GYRO,0.306709,-0.202343,0.247071,0.442784
285.740,ACCL,-4.328537,-8.093525,-1.988010,9.391143
285.741,GYRO,0.309904,-0.198083,0.248136,0.443677
285.742,GYRO,0.312034,-0.199148,0.248136,0.445642
285.743,GYRO,0.319489,-0.191693,0.249201,0.448242
285.744,GYRO,0.324814,-0.182109,0.253461,0.450455
285.745,ACCL,-4.414868,-8.201439,-2.278177,9.588783
285.746,GYRO,0.340788,-0.174654,0.255591,0.460399
285.747,GYRO,0.352503,-0.165069,0.252396,0.463907
285.748,GYRO,0.373802,-0.160809,0.255591,0.480535
285.749,GYRO,0.400426,-0.150160,0.260916,0.500965
285.750,ACCL,-4.517986,-8.417266,-2.347722,9.837396
285.751,GYRO,0.433440,-0.142705,0.259851,0.525126
285.752,GYRO,0.463259,-0.130990,0.260916,0.547580
285.753,GYRO,0.498403,-0.122471,0.259851,0.575262
285.754,GYRO,0.531416,-0.110756,0.258786,0.601366
285.755,ACCL,-4.714628,-8.623501,-2.467626,10.133196
285.755,GYRO,0.575080,-0.099042,0.254526,0.636639
285.757,GYRO,0.603834,-0.091587,0.247071,0.658823
285.758,GYRO,0.629393,-0.082002,0.247071,0.681105
285.759,GYRO,0.643237,-0.072417,0.246006,0.692472
285.760,ACCL,-4.918465,-8.661871,-2.803357,10.347855
285.760,GYRO,0.654952,-0.060703,0.241747,0.700777
285.762,GYRO,0.653887,-0.047923,0.240682,0.698422
285.763,GYRO,0.638978,-0.034079,0.230032,0.679977
285.764,GYRO,0.616613,-0.024494,0.226837,0.657470
285.765,ACCL,-5.067146,-8.647482,-3.129496,10.499936
285.765,GYRO,0.575080,-0.010650,0.220447,0.615977
285.767,GYRO,0.528222,-0.003195,0.212993,0.569556
285.768,GYRO,0.481363,0.007455,0.199148,0.520986
285.769,GYRO,0.431310,0.021299,0.191693,0.472470
285.770,ACCL,-4.808153,-8.333333,-2.904077,10.049699
285.770,GYRO,0.372737,0.027689,0.183174,0.416236
285.772,GYRO,0.314164,0.038339,0.177849,0.363041
285.773,GYRO,0.254526,0.047923,0.174654,0.312385
285.774,GYRO,0.189563,0.059638,0.177849,0.266685
285.775,ACCL,-4.328537,-7.940048,-2.220624,9.311915
285.775,GYRO,0.129925,0.062833,0.181044,0.231528
285.776,GYRO,0.071353,0.067093,0.185304,0.209595
285.778,GYRO,0.022364,0.069223,0.185304,0.199071
285.779,GYRO,-0.020234,0.069223,0.186368,0.199836
285.780,ACCL,-4.038369,-7.769784,-1.273381,8.848699
285.780,GYRO,-0.048988,0.068158,0.192758,0.210240
285.781,GYRO,-0.082002,0.068158,0.194888,0.222151
285.783,GYRO,-0.105431,0.067093,0.197018,0.233309
285.784,GYRO,-0.118211,0.060703,0.205538,0.244754
285.785,ACCL,-3.872902,-7.786571,-0.419664,8.706674
285.785,GYRO,-0.128860,0.058573,0.214058,0.256625
285.786,GYRO,-0.134185,0.046858,0.222577,0.264087
285.788,GYRO,-0.128860,0.038339,0.230032,0.266439
285.789,GYRO,-0.118211,0.031949,0.224707,0.255906
285.790,ACCL,-3.856115,-7.983213,0.148681,8.866985
285.790,GYRO,-0.110756,0.024494,0.221512,0.248867
285.791,GYRO,-0.096912,0.012780,0.222577,0.243096
285.792,GYRO,-0.076677,0.000000,0.223642,0.236422
285.794,GYRO,-0.060703,-0.009585,0.228967,0.237071
285.794,ACCL,-3.760192,-7.870504,0.417266,8.732582
285.795,GYRO,-0.041534,-0.018104,0.233227,0.237587
285.796,GYRO,-0.033014,-0.025559,0.237487,0.241129
285.797,GYRO,-0.017039,-0.040469,0.241747,0.245702
285.799,GYRO,-0.008520,-0.054313,0.249201,0.255194
285.799,ACCL,-3.752998,-7.875300,0.393285,8.732698
285.800,GYRO,0.001065,-0.063898,0.253461,0.261394
285.801,GYRO,0.004260,-0.075612,0.263046,0.273731
285.802,GYRO,-0.001065,-0.089457,0.273695,0.287946
285.804,GYRO,-0.012780,-0.102236,0.274760,0.293443
285.804,ACCL,-3.726619,-8.117506,0.141487,8.933175
285.805,GYRO,-0.021299,-0.113951,0.273695,0.297233
285.806,GYRO,-0.030884,-0.126731,0.276890,0.306076
285.807,GYRO,-0.047923,-0.145900,0.277955,0.317557
285.808,GYRO,-0.062833,-0.159744,0.282215,0.330320
285.809,ACCL,-3.606715,-8.410072,-0.146283,9.152000
285.810,GYRO,-0.074547,-0.167199,0.290735,0.343569
285.811,GYRO,-0.092652,-0.177849,0.292865,0.354943
285.812,GYRO,-0.108626,-0.188498,0.296060,0.367400
285.813,GYRO,-0.110756,-0.194888,0.289670,0.366274
285.814,ACCL,-3.705036,-8.928058,-0.522782,9.680434
285.815,GYRO,-0.108626,-0.203408,0.288605,0.369415
285.816,GYRO,-0.108626,-0.209798,0.281150,0.367233
285.817,GYRO,-0.105431,-0.216187,0.281150,0.369998
285.818,GYRO,-0.100106,-0.220447,0.280085,0.370224
285.819,ACCL,-3.839329,-9.275779,-0.988010,10.087452
285.820,GYRO,-0.089457,-0.223642,0.280085,0.369413
285.821,GYRO,-0.078807,-0.224707,0.281150,0.368442
285.822,GYRO,-0.063898,-0.224707,0.279020,0.363907
285.823,GYRO,-0.047923,-0.223642,0.269436,0.353423
285.824,ACCL,-3.964029,-9.705036,-1.498801,10.589979
285.825,GYRO,-0.026624,-0.221512,0.265176,0.346547
285.826,GYRO,-0.006390,-0.217252,0.258786,0.337949
285.827,GYRO,0.018104,-0.210863,0.252396,0.329385
285.828,GYRO,0.042599,-0.206603,0.246006,0.324066
285.829,ACCL,-4.086331,-10.062350,-1.954436,11.034891
285.829,GYRO,0.063898,-0.200213,0.234292,0.314739
285.831,GYRO,0.092652,-0.194888,0.223642,0.310776
285.832,GYRO,0.117146,-0.193823,0.215122,0.312359
285.833,GYRO,0.138445,-0.186368,0.201278,0.307267
285.834,ACCL,-4.215827,-10.256595,-2.388489,11.343536
285.834,GYRO,0.162939,-0.174654,0.191693,0.306267
285.836,GYRO,0.181044,-0.168264,0.182109,0.307007
285.837,GYRO,0.201278,-0.158679,0.172524,0.308960
285.838,GYRO,0.223642,-0.148030,0.152290,0.308417
285.839,ACCL,-4.467626,-10.323741,-2.848921,11.604123
285.839,GYRO,0.236422,-0.134185,0.135250,0.303634
285.841,GYRO,0.251331,-0.121406,0.123536,0.305234
285.842,GYRO,0.263046,-0.111821,0.107561,0.305396
285.843,GYRO,0.270501,-0.092652,0.094782,0.301228
285.844,ACCL,-4.537170,-10.052758,-3.127098,11.463970
285.844,GYRO,0.268371,-0.076677,0.083067,0.291208
285.845,GYRO,0.268371,-0.064963,0.069223,0.284666
285.847,GYRO,0.263046,-0.047923,0.054313,0.272836
285.848,GYRO,0.256656,-0.034079,0.043663,0.262565
285.849,ACCL,-4.443645,-9.592326,-3.148681,11.030544
285.849,GYRO,0.247071,-0.021299,0.035144,0.250466
285.850,GYRO,0.231097,-0.006390,0.027689,0.232837
285.852,GYRO,0.212993,0.008520,0.017039,0.213843
285.853,GYRO,0.190628,0.021299,0.008520,0.192004
285.854,ACCL,-4.299760,-8.925659,-2.932854,10.332326
285.854,GYRO,0.161874,0.029819,0.004260,0.164653
285.855,GYRO,0.133120,0.044728,0.000000,0.140434
285.857,GYRO,0.100106,0.051118,-0.010650,0.112906
285.858,GYRO,0.064963,0.054313,-0.014909,0.085979
285.859,ACCL,-4.206235,-8.232614,-2.486811,9.573535
285.859,GYRO,0.029819,0.066028,-0.013845,0.073760
285.860,GYRO,-0.004260,0.071353,-0.013845,0.072808
285.862,GYRO,-0.042599,0.076677,-0.011715,0.088494
285.863,GYRO,-0.077742,0.083067,-0.006390,0.113951
285.864,ACCL,-4.019185,-7.601918,-1.908873,8.808337
285.864,GYRO,-0.110756,0.083067,-0.008520,0.138707
285.865,GYRO,-0.142705,0.086262,-0.006390,0.166873
285.866,GYRO,-0.171459,0.087327,-0.002130,0.192428
285.868,GYRO,-0.198083,0.088392,0.007455,0.217038
285.868,ACCL,-3.702638,-6.944844,-1.225420,7.965051
285.869,GYRO,-0.214058,0.089457,0.012780,0.232350
285.870,GYRO,-0.232162,0.089457,0.021299,0.249710
285.871,GYRO,-0.241747,0.085197,0.038339,0.259171
285.873,GYRO,-0.247071,0.080937,0.059638,0.266743
285.873,ACCL,-3.501199,-6.534772,-0.551559,7.434101
285.874,GYRO,-0.255591,0.073482,0.077742,0.277075
285.875,GYRO,-0.254526,0.072417,0.093717,0.280732
285.876,GYRO,-0.251331,0.067093,0.110756,0.282729
285.878,GYRO,-0.252396,0.056443,0.126731,0.288011
285.878,ACCL,-3.513189,-6.582734,-0.050360,7.461730
285.879,GYRO,-0.248136,0.046858,0.140575,0.289013
285.880,GYRO,-0.243876,0.036209,0.164004,0.296115
285.881,GYRO,-0.239617,0.025559,0.177849,0.299499
285.882,GYRO,-0.244941,0.012780,0.190628,0.310643
285.883,ACCL,-3.589928,-6.887290,0.143885,7.768079
285.884,GYRO,-0.246006,-0.002130,0.204473,0.319895
285.885,GYRO,-0.251331,-0.011715,0.219382,0.333816
285.886,GYRO,-0.255591,-0.022364,0.228967,0.343879
285.887,GYRO,-0.254526,-0.039404,0.237487,0.350337
285.888,ACCL,-3.676259,-7.429257,0.163070,8.290677
285.889,GYRO,-0.253461,-0.052183,0.251331,0.360740
285.890,GYRO,-0.257721,-0.063898,0.259851,0.371518
285.891,GYRO,-0.255591,-0.080937,0.265176,0.377089
285.892,GYRO,-0.250266,-0.093717,0.275825,0.384052
285.893,ACCL,-3.755396,-8.009592,0.083933,8.846672
285.894,GYRO,-0.236422,-0.101171,0.283280,0.382594
285.895,GYRO,-0.226837,-0.108626,0.285410,0.380412
285.896,GYRO,-0.205538,-0.117146,0.292865,0.376482
285.897,GYRO,-0.182109,-0.129925,0.302449,0.376191
285.898,ACCL,-3.901679,-8.779376,-0.167866,9.608784
285.898,GYRO,-0.155485,-0.136315,0.304579,0.368138
285.900,GYRO,-0.135250,-0.145900,0.300319,0.360238
285.901,GYRO,-0.110756,-0.153355,0.301384,0.355833
285.902,GYRO,-0.080937,-0.158679,0.300319,0.349173
285.903,ACCL,-4.158273,-9.642686,-0.633094,10.520144
285.903,GYRO,-0.052183,-0.160809,0.292865,0.338160
285.905,GYRO,-0.024494,-0.167199,0.287540,0.333519
285.906,GYRO,0.005325,-0.169329,0.277955,0.325515
285.907,GYRO,0.040469,-0.172524,0.273695,0.326054
285.908,ACCL,-4.378897,-10.388489,-1.163070,11.333498
285.908,GYRO,0.070288,-0.173589,0.261981,0.322036
285.910,GYRO,0.093717,-0.177849,0.244941,0.316874
285.911,GYRO,0.124601,-0.174654,0.231097,0.315333
285.912,GYRO,0.157614,-0.168264,0.217252,0.316787
285.913,ACCL,-4.601918,-10.863309,-1.714628,11.921791
285.913,GYRO,0.184239,-0.168264,0.197018,0.317919
285.915,GYRO,0.216187,-0.165069,0.181044,0.326744
285.916,GYRO,0.251331,-0.159744,0.164004,0.339975
285.917,GYRO,0.282215,-0.152290,0.150160,0.354098
285.918,ACCL,-4.724221,-11.000000,-2.290168,12.188648
285.918,GYRO,0.314164,-0.141640,0.134185,0.369820
285.919,GYRO,0.343983,-0.130990,0.117146,0.386272
285.921,GYRO,0.374867,-0.123536,0.099042,0.406934
285.922,GYRO,0.403621,-0.117146,0.085197,0.428826
285.923,ACCL,-4.820144,-10.935252,-2.702638,12.252256
285.923,GYRO,0.435570,-0.103301,0.071353,0.453303
285.924,GYRO,0.458999,-0.084132,0.051118,0.469437
285.926,GYRO,0.485623,-0.074547,0.034079,0.492492
285.927,GYRO,0.509052,-0.060703,0.018104,0.512978
285.928,ACCL,-4.911271,-10.628297,-2.904077,12.062958
285.928,GYRO,0.530351,-0.044728,0.000000,0.532234
285.929,GYRO,0.553781,-0.027689,-0.013845,0.554645
285.931,GYRO,0.572950,-0.014909,-0.030884,0.573975
285.932,GYRO,0.585729,0.001065,-0.043663,0.587356
285.933,ACCL,-5.028777,-10.023981,-3.107914,11.637350
285.933,GYRO,0.593184,0.012780,-0.058573,0.596206
285.934,GYRO,0.583600,0.021299,-0.077742,0.589140
285.935,GYRO,0.568690,0.036209,-0.086262,0.576334
285.937,GYRO,0.538871,0.052183,-0.093717,0.549443
285.938,ACCL,-5.047962,-9.098321,-3.364508,10.935323
285.938,GYRO,0.499468,0.068158,-0.112886,0.516582
285.939,GYRO,0.450479,0.077742,-0.120341,0.472713
285.940,GYRO,0.390841,0.091587,-0.126731,0.420958
285.942,GYRO,0.324814,0.104366,-0.127796,0.364318
285.942,ACCL,-4.781775,-7.932854,-3.141487,9.780822
285.943,GYRO,0.258786,0.115016,-0.128860,0.311133
285.944,GYRO,0.189563,0.124601,-0.130990,0.261951
285.945,GYRO,0.126731,0.132055,-0.124601,0.221415
285.947,GYRO,0.067093,0.144835,-0.113951,0.196121
285.947,ACCL,-4.342926,-6.865707,-2.338129,8.453744
285.948,GYRO,0.012780,0.153355,-0.105431,0.186539
285.949,GYRO,-0.031949,0.152290,-0.090522,0.180020
285.950,GYRO,-0.078807,0.159744,-0.074547,0.193096
285.952,GYRO,-0.115016,0.162939,-0.057508,0.207569
285.952,ACCL,-4.040767,-6.167866,-1.431655,7.511325
285.953,GYRO,-0.148030,0.166134,-0.035144,0.225274
285.954,GYRO,-0.181044,0.167199,-0.008520,0.246587
285.955,GYRO,-0.212993,0.161874,0.006390,0.267600
285.956,GYRO,-0.227902,0.159744,0.030884,0.280020
285.957,ACCL,-3.990408,-5.954436,-0.551559,7.189081
285.958,GYRO,-0.242812,0.155485,0.054313,0.293399
285.959,GYRO,-0.252396,0.146965,0.073482,0.301168
285.960,GYRO,-0.250266,0.141640,0.102236,0.305201
285.961,GYRO,-0.254526,0.138445,0.126731,0.316246
285.962,ACCL,-4.105516,-6.076739,0.088729,7.334159
285.963,GYRO,-0.257721,0.120341,0.143770,0.318703
285.964,GYRO,-0.255591,0.108626,0.161874,0.321449
285.965,GYRO,-0.254526,0.100106,0.182109,0.328585
285.966,GYRO,-0.250266,0.090522,0.206603,0.336916
285.967,ACCL,-4.196643,-6.422062,0.443645,7.684498
285.968,GYRO,-0.249201,0.077742,0.225772,0.345135
285.969,GYRO,-0.240682,0.062833,0.248136,0.351351
285.970,GYRO,-0.233227,0.048988,0.267306,0.358116
285.971,GYRO,-0.230032,0.034079,0.287540,0.369804
285.972,ACCL,-4.213429,-7.050360,0.664269,8.240256
285.972,GYRO,-0.220447,0.022364,0.304579,0.376651
285.974,GYRO,-0.203408,0.006390,0.323749,0.382399
285.975,GYRO,-0.190628,-0.011715,0.340788,0.390657
285.976,GYRO,-0.171459,-0.022364,0.357827,0.397415
285.977,ACCL,-4.302158,-8.038369,0.592326,9.136454
285.977,GYRO,-0.157614,-0.031949,0.375932,0.408886
285.979,GYRO,-0.150160,-0.048988,0.387646,0.418590
285.980,GYRO,-0.139510,-0.069223,0.396166,0.425679
285.981,GYRO,-0.128860,-0.080937,0.399361,0.427370
285.982,ACCL,-4.544365,-9.299760,0.230216,10.353250
285.982,GYRO,-0.120341,-0.091587,0.404686,0.432019
285.984,GYRO,-0.109691,-0.103301,0.403621,0.430828
285.985,GYRO,-0.104366,-0.118211,0.405751,0.435316
285.986,GYRO,-0.089457,-0.128860,0.401491,0.431048
285.987,ACCL,-4.971223,-10.546763,-0.316547,11.663938
285.987,GYRO,-0.075612,-0.136315,0.392971,0.422759
285.988,GYRO,-0.067093,-0.145900,0.383387,0.415660
285.990,GYRO,-0.053248,-0.153355,0.375932,0.409485
285.991,GYRO,-0.037274,-0.154420,0.364217,0.397352
285.992,ACCL,-5.364508,-11.599520,-0.976019,12.817154
285.992,GYRO,-0.019169,-0.154420,0.343983,0.377541
285.993,GYRO,-0.001065,-0.160809,0.324814,0.362443
285.995,GYRO,0.013845,-0.160809,0.301384,0.341883
285.996,GYRO,0.029819,-0.164004,0.281150,0.326852
285.997,ACCL,-5.666667,-12.206235,-1.623501,13.555037
285.997,GYRO,0.047923,-0.159744,0.261981,0.310562
285.998,GYRO,0.068158,-0.157614,0.239617,0.294795
286.000,GYRO,0.088392,-0.150160,0.215122,0.276837
286.001,GYRO,0.103301,-0.139510,0.198083,0.263384
286.002,ACCL,-5.889688,-12.513189,-2.268585,14.014807
286.002,GYRO,0.125666,-0.135250,0.173589,0.253412
286.003,GYRO,0.144835,-0.129925,0.148030,0.244480
286.005,GYRO,0.159744,-0.123536,0.122471,0.236175
286.006,GYRO,0.162939,-0.111821,0.093717,0.218714
286.007,ACCL,-6.052758,-12.465228,-2.916067,14.160552
286.007,GYRO,0.170394,-0.097977,0.072417,0.209470
286.008,GYRO,0.171459,-0.089457,0.042599,0.198029
286.009,GYRO,0.164004,-0.076677,0.018104,0.181947
286.011,GYRO,0.155485,-0.060703,-0.005325,0.166999
286.011,ACCL,-6.069544,-11.988010,-3.479616,13.880183
286.012,GYRO,0.138445,-0.044728,-0.026624,0.147907
286.013,GYRO,0.116081,-0.030884,-0.053248,0.131392
286.014,GYRO,0.089457,-0.020234,-0.077742,0.120232
286.016,GYRO,0.059638,-0.005325,-0.105431,0.121247
286.016,ACCL,-5.918465,-11.079137,-3.755396,13.110244
286.017,GYRO,0.034079,0.011715,-0.128860,0.133804
286.018,GYRO,-0.001065,0.028754,-0.149095,0.151846
286.019,GYRO,-0.043663,0.050053,-0.168264,0.180900
286.021,GYRO,-0.074547,0.071353,-0.179979,0.207463
286.021,ACCL,-5.505995,-9.625899,-3.661871,11.678322
286.022,GYRO,-0.115016,0.079872,-0.189563,0.235675
286.023,GYRO,-0.159744,0.095847,-0.191693,0.267304
286.024,GYRO,-0.195953,0.110756,-0.193823,0.297039
286.025,GYRO,-0.228967,0.119276,-0.195953,0.324115
286.026,ACCL,-5.014388,-8.175060,-3.256595,10.128233
286.027,GYRO,-0.265176,0.134185,-0.193823,0.354812
286.028,GYRO,-0.312034,0.148030,-0.185304,0.391938
286.029,GYRO,-0.350373,0.157614,-0.172524,0.421151
286.030,GYRO,-0.390841,0.167199,-0.158679,0.453753
286.031,ACCL,-4.666667,-6.916067,-2.705036,8.770803
286.032,GYRO,-0.432375,0.171459,-0.136315,0.484694
286.033,GYRO,-0.469649,0.183174,-0.119276,0.518024
286.034,GYRO,-0.505857,0.187433,-0.102236,0.549068
286.035,GYRO,-0.549521,0.193823,-0.076677,0.587724
286.036,ACCL,-4.479616,-6.153477,-2.028777,7.877067
286.037,GYRO,-0.588924,0.199148,-0.054313,0.624053
286.038,GYRO,-0.620873,0.197018,-0.034079,0.652274
286.039,GYRO,-0.657082,0.197018,-0.009585,0.686050
286.040,GYRO,-0.691161,0.199148,0.020234,0.719564
286.041,ACCL,-4.139089,-5.640288,-1.203837,7.098882
286.042,GYRO,-0.723110,0.201278,0.048988,0.752197
286.043,GYRO,-0.745474,0.195953,0.079872,0.774925
286.044,GYRO,-0.755059,0.189563,0.107561,0.785886
286.045,GYRO,-0.758253,0.185304,0.140575,0.793125
286.046,ACCL,-3.724221,-5.453237,-0.294964,6.610191
286.046,GYRO,-0.760383,0.176784,0.181044,0.801381
286.048,GYRO,-0.760383,0.168264,0.219382,0.809089
286.049,GYRO,-0.756124,0.152290,0.264111,0.815273
286.050,GYRO,-0.756124,0.143770,0.304579,0.827745
286.051,ACCL,-3.762590,-6.206235,0.247002,7.261918
286.051,GYRO,-0.753994,0.129925,0.345048,0.839312
286.053,GYRO,-0.747604,0.109691,0.376997,0.844435
286.054,GYRO,-0.732694,0.090522,0.402556,0.840884
286.055,GYRO,-0.716720,0.078807,0.425985,0.837473
286.056,ACCL,-3.949640,-7.649880,0.599520,8.630165
286.056,GYRO,-0.698616,0.061768,0.446219,0.831258
286.058,GYRO,-0.682641,0.045793,0.470714,0.830462
286.059,GYRO,-0.661342,0.026624,0.492013,0.824717
286.060,GYRO,-0.642173,0.009585,0.512247,0.821507
286.061,ACCL,-4.172662,-9.278177,0.546763,10.187965
286.061,GYRO,-0.628328,-0.007455,0.518637,0.814761
286.062,GYRO,-0.600639,-0.025559,0.523962,0.797469
286.064,GYRO,-0.572950,-0.038339,0.529286,0.780952
286.065,GYRO,-0.545261,-0.051118,0.531416,0.763103
286.066,ACCL,-4.537170,-10.923261,0.182254,11.829487
286.066,GYRO,-0.517572,-0.063898,0.522897,0.738502
286.067,GYRO,-0.488818,-0.077742,0.522897,0.720005
286.069,GYRO,-0.463259,-0.090522,0.515442,0.698916
286.070,GYRO,-0.432375,-0.102236,0.506922,0.674070
286.071,ACCL,-4.769784,-12.299760,-0.338129,13.196563
286.071,GYRO,-0.406816,-0.118211,0.494143,0.650884
286.072,GYRO,-0.379127,-0.127796,0.483493,0.627562
286.074,GYRO,-0.357827,-0.135250,0.468584,0.604900
286.075,GYRO,-0.331203,-0.139510,0.448349,0.574609
286.076,ACCL,-4.935252,-13.395683,-1.076739,14.316439
286.076,GYRO,-0.306709,-0.149095,0.422790,0.543186
286.077,GYRO,-0.282215,-0.152290,0.404686,0.516341
286.079,GYRO,-0.258786,-0.157614,0.385517,0.490342
286.080,GYRO,-0.227902,-0.161874,0.362087,0.457438
286.081,ACCL,-5.016787,-14.081535,-1.805755,15.057175
286.081,GYRO,-0.203408,-0.164004,0.345048,0.432817
286.082,GYRO,-0.179979,-0.161874,0.321619,0.402535
286.083,GYRO,-0.151225,-0.157614,0.297125,0.368774
286.085,GYRO,-0.120341,-0.154420,0.283280,0.344347
286.085,ACCL,-4.968825,-14.311751,-2.532374,15.359959
286.086,GYRO,-0.091587,-0.149095,0.271565,0.323056
286.087,GYRO,-0.056443,-0.139510,0.265176,0.304905
286.088,GYRO,-0.021299,-0.127796,0.255591,0.286552
286.090,GYRO,0.006390,-0.118211,0.244941,0.272050
286.090,ACCL,-5.318945,-14.836930,-3.309353,16.105201
286.091,GYRO,0.033014,-0.109691,0.217252,0.245603
286.092,GYRO,0.041534,-0.099042,0.169329,0.200516
286.093,GYRO,0.045793,-0.083067,0.093717,0.133342
286.095,GYRO,0.045793,-0.062833,0.018104,0.079830
286.095,ACCL,-5.213429,-14.592326,-3.944844,15.989923
286.096,GYRO,0.046858,-0.046858,-0.045793,0.080551
286.097,GYRO,0.036209,-0.028754,-0.080937,0.093213
286.098,GYRO,0.024494,-0.021299,-0.100106,0.105238
286.099,GYRO,0.008520,-0.003195,-0.108626,0.109007
286.100,ACCL,-4.585132,-13.218225,-4.206235,14.609495
286.101,GYRO,-0.009585,0.017039,-0.124601,0.126125
286.102,GYRO,-0.040469,0.031949,-0.153355,0.161790
286.103,GYRO,-0.064963,0.051118,-0.182109,0.199992
286.104,GYRO,-0.100106,0.060703,-0.214058,0.243981
286.105,ACCL,-4.177458,-11.928058,-4.129496,13.295956
286.106,GYRO,-0.127796,0.076677,-0.227902,0.272306
286.107,GYRO,-0.154420,0.095847,-0.226837,0.290667
286.108,GYRO,-0.186368,0.108626,-0.237487,0.320831
286.109,GYRO,-0.222577,0.127796,-0.249201,0.357734
286.110,ACCL,-3.594724,-10.227818,-3.887290,11.517001
286.111,GYRO,-0.258786,0.145900,-0.265176,0.398215
286.112,GYRO,-0.293930,0.157614,-0.258786,0.422146
286.113,GYRO,-0.333333,0.169329,-0.241747,0.445224
286.114,GYRO,-0.371672,0.177849,-0.211928,0.463340
286.115,ACCL,-3.158273,-9.055156,-3.342926,10.156067
286.115,GYRO,-0.406816,0.187433,-0.178914,0.482328
286.117,GYRO,-0.435570,0.199148,-0.162939,0.505895
286.118,GYRO,-0.472843,0.208733,-0.166134,0.542910
286.119,GYRO,-0.506922,0.214058,-0.175719,0.577640
286.120,ACCL,-3.105516,-8.460432,-2.654676,9.395235
286.120,GYRO,-0.538871,0.222577,-0.179979,0.610176
286.122,GYRO,-0.581470,0.228967,-0.172524,0.648303
286.123,GYRO,-0.621938,0.230032,-0.152290,0.680378
286.124,GYRO,-0.656017,0.232162,-0.121406,0.706397
286.125,ACCL,-2.918465,-7.527578,-1.743405,8.259621
286.125,GYRO,-0.693291,0.237487,-0.087327,0.738023
286.127,GYRO,-0.724175,0.235357,-0.068158,0.764505
286.128,GYRO,-0.748669,0.231097,-0.052183,0.785260
286.129,GYRO,-0.772098,0.221512,-0.037274,0.804110
286.130,ACCL,-3.165468,-7.225420,-0.827338,7.931668
286.130,GYRO,-0.793397,0.212993,-0.026624,0.821921
286.132,GYRO,-0.806177,0.203408,-0.002130,0.831445
286.133,GYRO,-0.817891,0.195953,0.029819,0.841566
286.134,GYRO,-0.832801,0.185304,0.062833,0.855478
286.135,ACCL,-3.383693,-7.225420,-0.165468,7.980191
286.135,GYRO,-0.840256,0.172524,0.087327,0.862218
286.136,GYRO,-0.851970,0.158679,0.107561,0.873271
286.138,GYRO,-0.860490,0.146965,0.132055,0.882882
286.139,GYRO,-0.856230,0.132055,0.154420,0.880008
286.140,ACCL,-3.659472,-7.992806,0.436451,8.801544
286.140,GYRO,-0.848775,0.109691,0.182109,0.874994
286.141,GYRO,-0.838126,0.091587,0.207668,0.868314
286.143,GYRO,-0.826411,0.072417,0.214058,0.856750
286.144,GYRO,-0.807242,0.051118,0.207668,0.835092
286.145,ACCL,-4.074341,-9.055156,0.709832,9.954896
